Date,Open,High,Low,Close,Volume
9/24/2007,7566,7670,7520.05,7656.4,228.15
9/21/2007,7342,7550,7342,7508.25,156.35
9/20/2007,7454.5,7454.5,7353,7378.8,196.4
9/19/2007,7245,7425,7225,7415.3,396.75
9/18/2007,6925,7097,6911,7075.2,318.45
9/17/2007,6922,6990,6869.95,6919.15,140.85
9/14/2007,6998,7060,6915,6933.35,297.4
9/13/2007,6800,6942.65,6800,6935.85,214.55
9/12/2007,6877,6895,6793.1,6812.3,119.65
9/11/2007,6900,6916,6820,6840.95,129.3
9/10/2007,6801,6893,6760,6881.95,129.45
9/7/2007,6945,6945,6828.2,6849.95,241.15
9/6/2007,6752,6889.9,6715,6882.25,189.3
9/5/2007,6849,6849.9,6750,6776.35,132.85
9/4/2007,6730,6858,6730,6800.35,137.45
9/3/2007,6710,6797,6697,6779.8,163.3
8/31/2007,6610,6729.8,6580.05,6682.15,193.05
8/30/2007,6570,6600,6530,6572.45,139.35
8/29/2007,6304,6545,6260,6526.75,196.35
8/28/2007,6482,6515,6425.05,6457.1,181.7
8/27/2007,6300.55,6499,6299,6473.5,248.45
8/24/2007,6140,6219.9,6084,6190.65,253.1
8/23/2007,6335,6395,6080,6105.3,282.3
8/22/2007,6250,6324,6079.8,6248.5,314.55
8/21/2007,6520,6520,6160,6205.9,310.35
8/20/2007,6410,6545,6410,6518.65,202.8
8/17/2007,6250.1,6400.05,6090.5,6263.7,363.25
8/16/2007,6480,6500,6304.55,6321.6,244.25
8/14/2007,6712,6735,6673.2,6712.7,130.35
8/13/2007,6701.5,6742,6635.25,6708.65,109.9
8/10/2007,6670,6685,6550,6667.1,251.9
8/9/2007,7030,7115,6808,6841.8,301.8
8/8/2007,6936.35,6999,6910,6980.1,195.2
8/7/2007,6890,6955,6810.05,6841.85,178.55
8/6/2007,6750,6860,6640,6837.1,224.45
8/3/2007,6831,6904.8,6805.05,6862.65,122.35
8/2/2007,6600,6829.95,6585,6754.35,215.5
8/1/2007,6881,6881,6600,6622.4,315.05
7/31/2007,6888,6977,6706,6956.45,522.65
7/30/2007,6782,6957.5,6670.1,6838.25,234.6
7/27/2007,6844.95,6844.95,6622,6719.25,294.35
7/26/2007,7031.1,7031.1,6906.2,6933.3,133.85
7/25/2007,7020,7065,6952,7005.6,185.75
7/24/2007,7170.45,7170.45,7050.05,7064.4,148.95
7/23/2007,7050.5,7104.9,7022,7088.45,135.65
7/20/2007,7170,7225,7080,7099.45,201.2
7/19/2007,7100.05,7175,7100.05,7155.95,179.3
7/18/2007,7070,7120,6981,7079.9,187.8
7/17/2007,7130,7175,7040,7061.3,187.95
7/16/2007,6999,7145.95,6956,7132.4,283.5
7/13/2007,6999,7050,6971,6988.05,197.55
7/12/2007,6855,6960,6855,6943,170.55
7/11/2007,6810,6889.95,6760,6839.1,108
7/10/2007,6920,6931,6837.05,6853.95,180.3
7/9/2007,6815,6938.9,6790,6912.4,199
7/6/2007,6820.1,6875,6800,6823.35,158.75
7/5/2007,6900,6934.95,6767,6858.8,260.65
7/4/2007,6980,6980,6815.5,6878.15,203
7/3/2007,6765,6916,6765,6899.35,204.6
7/2/2007,6804,6824,6725.1,6746.45,166.5
6/29/2007,6550,6788.85,6550,6774.3,290.95
6/28/2007,6525,6534,6490,6521.35,140.4
6/27/2007,6490,6534.45,6467.05,6484.25,150.1
6/26/2007,6525.6,6558.9,6502.1,6527.1,99.55
6/25/2007,6530,6556.45,6491,6537.3,121.7
6/22/2007,6560,6634.5,6532.2,6550.65,256.15
6/21/2007,6510,6564.85,6437,6535.25,217.9
6/20/2007,6401,6517,6401,6502.15,250.4
6/19/2007,6120,6400,6120,6382.05,191.75
6/18/2007,6189.95,6245,6160,6179.6,129.05
6/15/2007,6169,6237,6125.1,6170.85,196.3
6/14/2007,6100,6160.9,6085.55,6132,146.85
6/13/2007,6129,6155,6030,6047.4,169.95
6/12/2007,6156,6162,6036.5,6129.95,165.85
6/11/2007,6244,6250,6130.05,6145.5,103.75
6/8/2007,6170,6265,6050.1,6160.2,229.8
6/7/2007,6270.05,6345,6200,6228.75,206.65
6/6/2007,6550,6563,6301,6314.85,269
6/5/2007,6400,6549.5,6385.5,6526.55,209.1
6/4/2007,6419,6470,6380,6415.15,153.25
6/1/2007,6349,6420,6341.4,6383.15,119.95
5/31/2007,6290,6330,6275,6324.5,150.1
5/30/2007,6280,6350,6232,6239.8,129.05
5/29/2007,6300,6336,6260,6312.95,75.7
5/28/2007,6290,6348,6275,6291.7,87.55
5/25/2007,6188,6250,6108,6228.9,155.05
5/24/2007,6300,6325,6191.1,6213.35,156.45
5/23/2007,6362,6395,6263.6,6316.1,174.1
5/22/2007,6405,6429,6355,6377.25,132.75
5/21/2007,6350,6449.9,6349,6399.7,186.7
5/18/2007,6261,6332,6252,6312.65,187.3
5/17/2007,6199,6309.8,6199,6288.85,229.9
5/16/2007,5988,6184,5980,6164.2,278.05
5/15/2007,5850,5993,5850,5978.5,250.7
5/14/2007,5779,5900,5779,5881.55,249.25
5/11/2007,5601,5740,5565,5705.95,312.65
5/10/2007,5680,5753,5635.1,5648.7,203.75
5/9/2007,5580,5680,5502.05,5667.4,217.65
5/8/2007,5682,5695,5540.85,5558.6,108.25
5/7/2007,5750,5750,5618,5632.2,84.5
5/4/2007,5770,5795,5651.3,5679.1,148.8
5/3/2007,5699,5739.95,5675,5714.5,58.55
4/30/2007,5700,5700,5495,5642,181.4
4/27/2007,5875,5880,5715.6,5729.65,192.8
4/26/2007,5930,5970.05,5855,5880.95,126.5
4/25/2007,5844,5905,5799,5873.85,151.85
4/24/2007,5507,5835,5500.05,5806.8,355.15
4/23/2007,5610,5625,5520,5531.5,128.75
4/20/2007,5538.5,5619.95,5500.05,5577.95,187.25
4/19/2007,5400.45,5580,5400.45,5527.4,226.5
4/18/2007,5470,5557.9,5465,5512.75,170.65
4/17/2007,5440,5532,5390,5451.75,157
4/16/2007,5389,5459.9,5389,5437.1,93.75
4/13/2007,5220,5399,5220,5352.6,193.8
4/12/2007,5250,5250,5120,5214.95,68
4/11/2007,5325,5380,5261,5278.4,106.95
4/10/2007,5305,5358,5225,5330.55,149
4/9/2007,5156,5325,5156,5314.2,106.55
4/5/2007,5059,5156,4985,5121.65,138.85
4/4/2007,5025,5110,5011,5029.9,93.15
4/3/2007,4980,5040,4902,4995.15,132.2
4/2/2007,5055,5080,4905,4945.4,180.75
3/30/2007,5349,5358,5290,5320.85,166.7
3/29/2007,5250.05,5305.05,5166,5273.2,181.6
3/28/2007,5401,5401,5285.3,5297.7,220.55
3/26/2007,5550,5595,5430,5446.65,283.6
3/23/2007,5555.25,5595,5450.25,5512.45,327.3
3/22/2007,5333,5579.9,5333,5558.25,200.9
3/21/2007,5089,5292,5070,5276.95,229.4
3/20/2007,5026.15,5122,5023.05,5081.25,117.7
3/19/2007,4900,4981,4859.9,4971.75,219.05
3/16/2007,4950,4984,4820,4881.15,219.05
3/15/2007,5099,5120,4925,4940.55,200.45
3/14/2007,5001,5110,4970,5018.1,80.2
3/13/2007,5200,5286,5169,5261.75,79.75
3/12/2007,5190,5286,5160.6,5199.25,98.75
3/9/2007,5200.05,5314,5140,5176.5,130.25
3/8/2007,5099,5246,4998,5216.95,118.55
3/7/2007,5160,5197,4936,4983.55,106.6
3/6/2007,5095,5160,4970,5101.2,84.8
3/5/2007,5100,5100,4930,5002.5,97.05
3/2/2007,5415,5419.9,5175,5207.25,118.75
3/1/2007,5250,5398,5191,5381.6,106.8
2/28/2007,5350,5406,5106,5214.6,279.2
2/27/2007,5580,5599,5425.2,5474.95,182.75
2/26/2007,5549,5625,5392.15,5573.7,132.1
2/23/2007,5685,5690,5450,5499.65,130.75
2/22/2007,5833,5850,5625.55,5647.65,104.3
2/21/2007,5805,5878,5796.05,5821.65,40
2/20/2007,5940,5949,5834,5841.55,66.8
2/19/2007,5889.5,5962,5840,5923.75,69.4
2/15/2007,5750,5869,5750,5858.4,135.1
2/14/2007,5780,5780,5501,5689.15,283.8
2/13/2007,6020,6094.9,5870,5943.3,152
2/12/2007,6131,6140,5962,6018.85,175.3
2/9/2007,6212.05,6254,6115,6179.6,163.5
2/8/2007,6181,6255,6161,6224.95,135.3
2/7/2007,6118,6195,6096,6179.85,104.6
2/6/2007,6127,6185,6096.15,6114.75,98.8
2/5/2007,6125,6160,6075,6115.55,80.2
2/2/2007,6199,6244,6100,6111.45,120.6
2/1/2007,6000,6174.9,5970,6138.95,196.8
1/31/2007,6051,6150,5935,5978.55,292.3
1/29/2007,6090,6112,5990.3,6011.45,55.5
1/25/2007,6090.1,6110,6047.5,6107.6,92.5
1/24/2007,6089,6089,5991,6067.2,76.4
1/23/2007,6159.95,6173.9,6003,6025.8,143.8
1/22/2007,6214.8,6220,6140,6179.15,78.2
1/19/2007,6215,6235.9,6115,6199.55,109.6
1/18/2007,6225,6310,6180,6206.15,189.9
1/17/2007,6190,6246,6140,6213.05,163.6
1/16/2007,6180.2,6214.85,6128,6165.15,142.2
1/15/2007,6190,6224,6146,6170.9,164.4
1/12/2007,5875,6193,5875,6164.4,251.2
1/11/2007,5700.1,5856.8,5700.1,5794.7,150
1/10/2007,5810,5845.9,5720,5731.9,95.9
1/9/2007,5970,6015,5860,5873.05,112.6
1/8/2007,6010,6024,5955.05,5969.3,51.5
1/5/2007,5985,6108,5985,6043.25,80.4
1/4/2007,6097.05,6143.95,6010.25,6037.25,106.7
1/3/2007,6065,6114.95,6040,6082.6,100.8
1/2/2007,6011,6093.9,6011,6063.25,44.7
12/29/2006,6035.05,6087,6022,6037.95,50.3
12/28/2006,6049.95,6057,6000,6027.8,81.8
12/27/2006,5974,6068,5945.3,6022.3,114.7
12/26/2006,5810,5935,5780.05,5913.4,58.9
12/22/2006,5800,5840,5775,5804.8,59.3
12/21/2006,5770,5826.05,5711.1,5779.3,75.4
12/20/2006,5875,5944,5775,5802.65,153.6
12/19/2006,5986,5987,5776,5851.9,134.1
12/18/2006,5999,6020,5800,6004.1,251.2
12/15/2006,5875.05,5960,5875.05,5946.7,157
12/14/2006,5784,5875,5740,5841.8,173.9
12/13/2006,5555,5724.9,5462,5707.35,295.1
12/12/2006,5730,5840,5410,5524.05,335.2
12/11/2006,6140,6220,5720,5781.15,441.6
12/8/2006,6270,6334.65,6201,6234.45,220.1
12/7/2006,6234.8,6295,6195.25,6270.1,127.6
12/6/2006,6268,6325,6196.25,6231.1,169.3
12/5/2006,6350,6354,6235,6254,127.9
12/4/2006,6350,6402.4,6320,6331.65,161.5
12/1/2006,6249,6362,6240,6352.75,223.5
11/30/2006,6150,6235,6150,6198.3,150.1
11/29/2006,6162.5,6214.9,6132.1,6146.8,170.3
11/28/2006,6151,6168,6095,6138.9,184.2
11/27/2006,6180,6230,6164.3,6204.55,136.3
11/24/2006,6143.2,6199.9,6138,6164.2,147.8
11/23/2006,6150,6179,6091,6159.65,220.1
11/22/2006,6150,6187,6115,6134.3,185.7
11/21/2006,6035,6115,6020,6098.8,182.5
11/20/2006,6054,6070,5920,6025.55,401.7
11/17/2006,6199,6205,6050,6110.8,490.3
11/16/2006,6064,6250.75,6035,6162.2,600.9
11/15/2006,5840,6070.65,5835,6032.55,371.7
11/14/2006,5820,5844,5780,5822,168.3
11/13/2006,5750,5822,5750,5811.55,107.9
11/10/2006,5649,5787,5640,5759.45,246.5
11/9/2006,5598,5660,5598,5650.5,152
11/8/2006,5545,5609,5483.5,5592.05,254.1
11/7/2006,5600,5610,5540,5551.35,95.8
11/6/2006,5610,5635,5571.2,5579.1,79.2
11/3/2006,5649,5660,5597.4,5629.75,115.6
11/2/2006,5600,5670,5580,5640.6,105.3
11/1/2006,5644.2,5676,5587,5629.85,205
10/31/2006,5636,5710,5561.1,5615.3,456.6
10/30/2006,5516,5634.4,5490,5623.3,220.4
10/27/2006,5498,5554.95,5470.2,5547.2,176.3
10/26/2006,5300,5459,5280.25,5460.1,130.1
10/23/2006,5345,5345,5255,5261.7,74
10/21/2006,5360,5360,5330,5335.15,14.7
10/20/2006,5394,5399,5326.1,5346.15,52.4
10/19/2006,5424.05,5432,5307.25,5346.9,105.8
10/18/2006,5371,5436,5371,5417.25,87
10/17/2006,5415.05,5439,5370,5408.7,135.9
10/16/2006,5324.7,5443,5321,5413.9,172.5
10/13/2006,5314,5354.95,5305,5314.2,152.7
10/12/2006,5210,5299.85,5136.4,5285.4,185.5
10/11/2006,5296,5296,5171,5188.5,191.3
10/10/2006,5326.9,5326.9,5262.5,5270.8,56.6
10/9/2006,5290,5332,5280,5298.4,91.8
10/6/2006,5349,5349,5311,5318.15,148.6
10/5/2006,5230,5355,5230,5340.65,219.5
10/4/2006,5260,5280,5186,5202.9,160.3
10/3/2006,5290,5313.5,5255,5270.35,95.1
9/29/2006,5319.8,5319.8,5251,5286.5,163.8
9/28/2006,5125,5332.9,5120,5327.6,140.9
9/27/2006,5085,5143.9,5082,5124.4,62.7
9/26/2006,4947.6,5069.85,4944.1,5062.75,70.9
9/25/2006,4955,5010,4920,4955.95,71.3
9/22/2006,4985,4997.9,4922,4949,62.5
9/21/2006,4941,5009.55,4940,4990.6,74.4
9/20/2006,4825,4930,4818,4914.1,62.5
9/19/2006,4928,4930,4830,4862.2,78
9/18/2006,4895,4949,4885.5,4912.2,65.9
9/15/2006,4890,4910,4845,4896.6,79.8
9/14/2006,4830,4903,4830,4891.8,147.8
9/13/2006,4700,4835,4666,4807.45,127.5
9/12/2006,4511,4634,4485.1,4621.85,72.3
9/11/2006,4648,4648,4500,4519.2,62.9
9/8/2006,4650,4673.9,4616,4662.6,39.3
9/7/2006,4650,4674.85,4625,4638.35,59.7
9/6/2006,4707.05,4725,4672.55,4691.1,56.5
9/5/2006,4747,4747,4677,4707.05,54.4
9/4/2006,4745,4745,4652.25,4690.2,67.8
9/1/2006,4590,4648.5,4570.5,4642.7,74.8
8/31/2006,4620,4635.9,4585,4594.85,62.7
8/30/2006,4569.95,4620,4542.3,4607.7,47.1
8/29/2006,4537.3,4578.9,4537.3,4562.45,48.5
8/28/2006,4504,4529.8,4490.95,4521.6,35
8/25/2006,4495,4520,4475,4501.5,68.4
8/24/2006,4351,4448,4340,4433.2,63.9
8/23/2006,4432,4463,4376,4387.15,55.4
8/22/2006,4445.25,4492.9,4440,4450.25,70.3
8/21/2006,4349.5,4449,4324.95,4438.9,66
8/18/2006,4386,4390,4336.1,4362.25,35.9
8/17/2006,4435,4455,4377,4399,50.6
8/16/2006,4340,4440,4340,4420.6,66.8
8/14/2006,4316,4324.9,4292,4317,46.4
8/11/2006,4350,4374.9,4286.1,4300.8,62.8
8/10/2006,4281,4358.4,4269,4334.65,98.2
8/9/2006,4220,4334.9,4220,4311.25,127.9
8/8/2006,4140,4263,4125,4257.2,113
8/7/2006,4020,4135,4020,4109.3,89.5
8/4/2006,4110,4145,4032.6,4059.1,86.9
8/3/2006,4100,4186,4090,4137.3,55.4
8/2/2006,4050,4096,4025,4090.85,30.2
8/1/2006,4080,4080,3985,4045.55,60.6
7/31/2006,4044,4130,4035,4053.5,53.4
7/28/2006,3900.05,4040,3895,4004.55,49.9
7/27/2006,3990,3990,3840,3945.7,69.3
7/26/2006,3821.25,3907.8,3816.2,3896.05,43.2
7/25/2006,3750.4,3872,3750.4,3857.85,93
7/24/2006,3520,3724.95,3498,3714.2,64.1
7/21/2006,3574,3574,3513,3544.45,16.2
7/20/2006,3500,3640,3480,3609.65,65.5
7/19/2006,3489,3490,3403.05,3418.8,15.7
7/18/2006,3485,3485.5,3423.05,3466.85,8.8
7/17/2006,3601,3602,3500,3504.45,13
7/14/2006,3400,3629,3400,3615.4,20.5
7/13/2006,3674.9,3698.85,3650,3677.15,11.9
7/12/2006,3660,3697,3618.85,3688.35,21
7/11/2006,3699.1,3700,3655,3665.25,20
7/10/2006,3626.1,3720,3626.1,3709.1,20.9
7/7/2006,3790,3799.45,3650.25,3660.9,26.1
7/6/2006,3775,3800,3754,3767.3,11.2
7/5/2006,3785,3814.95,3770.1,3805.65,35.3
7/4/2006,3715,3785,3715,3771.15,51.9
7/3/2006,3749,3749,3675,3706.5,17
6/30/2006,3621,3728.9,3621,3694.5,32.8
6/29/2006,3639,3668,3595,3596.2,62.7
6/28/2006,3690,3690,3582.1,3588.55,41.6
6/27/2006,3655,3690,3602,3673.55,18.9
6/26/2006,3760,3784.65,3636,3660.15,31.8
6/25/2006,3800.5,3800.5,3773.5,3781.25,2.7
6/23/2006,3760,3824.9,3725,3794.45,35.2
6/22/2006,3720,3836,3720,3816.95,43.3
6/21/2006,3660,3709,3625,3676.85,42.9
6/20/2006,3655.55,3694.95,3625,3652.5,16.9
6/19/2006,3674.4,3758.7,3665,3751.1,33.2
6/16/2006,3702,3814,3702,3729.6,52.3
6/15/2006,3645,3645,3475,3624.95,39.9
6/14/2006,3539.8,3600,3382,3442.75,68.6
6/13/2006,3495,3505,3400,3483.7,40
6/12/2006,3712,3774,3520.1,3584.8,46.9
6/9/2006,3650,3790,3640,3762.9,63.1
6/8/2006,3825,3850,3670,3689.35,21.1
6/7/2006,4040,4050,3850,3923.2,29
6/6/2006,3952.1,4130,3902.1,4070.3,30.1
6/5/2006,4122,4159,4025,4032.8,28
6/2/2006,3970,4148,3965,4127.75,20
6/1/2006,4111,4151,3960,3980.05,29.5
5/31/2006,4151,4151,3836.15,4076.3,17.7
5/30/2006,4272.25,4320,4208,4219.9,18.1
5/29/2006,4360,4380,4265,4314.95,23.8
5/26/2006,4335,4473,4300,4328.95,84
5/25/2006,4199.5,4281,4105.45,4271.95,90.9
5/24/2006,4279.8,4443,4236.15,4264.05,40.3
5/23/2006,4030,4337.8,4020.25,4308.75,28.9
5/22/2006,4400,4400,3880,4117.95,24.4
5/19/2006,4610,4648.5,4100.15,4308.55,93.9
5/18/2006,4800,4800,4487,4531.35,90.6
5/17/2006,4749.9,4969.9,4736,4897.4,86.1
5/16/2006,4681,4737.8,4552,4699.25,51.9
5/15/2006,4850.1,4875,4672.15,4703.45,61.4
5/12/2006,4965,4969.9,4877,4886.7,78.4
5/11/2006,5069.4,5085,4982,5002.5,110.4
5/10/2006,4968,5072.15,4968,5065.7,144.1
5/9/2006,4934,4965,4865,4952.15,93.3
5/8/2006,4928,4929,4885.1,4916.4,43.4
5/5/2006,4949.1,4949.1,4880,4905.9,125.4
5/4/2006,4915,4955,4860,4921.95,149.6
5/3/2006,4793,4920,4750,4909.55,179.3
5/2/2006,4614.9,4788.65,4610,4766.8,175.1
4/29/2006,4499,4598,4499,4573.05,40
4/28/2006,4400,4480,4330,4466.35,69.3
4/27/2006,4530,4565,4420.15,4435.8,133.7
4/26/2006,4499,4540,4451,4520.25,81.2
4/25/2006,4578,4578,4462,4475.75,54.9
4/24/2006,4600,4640,4535.25,4549.8,77.9
4/21/2006,4665,4669,4581.15,4623.9,32.6
4/20/2006,4650,4660,4600,4640.45,41.2
4/19/2006,4650,4709,4611,4637.25,74.3
4/18/2006,4595,4699.9,4595,4652.15,116.4
4/17/2006,4450.1,4599.9,4450.1,4580.65,48.2
4/13/2006,4600,4619.9,4425.95,4505.35,79.9
4/12/2006,4728.25,4728.25,4585,4598.3,63.2
4/10/2006,4757,4766.5,4674.75,4734.8,73.6
4/7/2006,4948,4948,4731,4751.25,114.1
4/5/2006,4870,4947.3,4870,4910.9,263.6
4/4/2006,4797.95,4875,4790,4869.15,154.1
4/3/2006,4724.9,4767.9,4708,4761.1,63.9
3/31/2006,4700,4755,4661,4710.05,83.4
3/30/2006,4685,4694,4620,4638.45,61.9
3/29/2006,4641,4677,4641,4671.4,31
3/28/2006,4711,4715,4668,4673.55,30.9
3/27/2006,4686,4724.9,4680,4704.95,36.2
3/24/2006,4659.85,4684,4638,4676.6,45.2
3/23/2006,4620.2,4674.9,4601.1,4637.45,80.7
3/22/2006,4683.95,4750,4576.2,4604.25,74.4
3/21/2006,4685,4745,4650,4661.45,67.9
3/20/2006,4710,4716,4685,4702.95,36.1
3/17/2006,4686,4734.5,4675,4692.45,55.9
3/16/2006,4699.9,4724.5,4687,4697.8,64.4
3/14/2006,4601,4772.8,4601,4687.7,202.7
3/13/2006,4668,4682.8,4640.25,4656.1,84.2
3/10/2006,4614,4667,4590.15,4636.4,123.4
3/9/2006,4530,4594,4467,4585.95,113.8
3/8/2006,4663.65,4665,4534,4545.9,120.8
3/7/2006,4645,4666,4573,4651.55,187
3/6/2006,4642,4669,4641,4646.25,63
3/3/2006,4634.95,4684,4620,4640.6,224
3/2/2006,4594.85,4644,4550,4615.8,224.3
3/1/2006,4558.6,4594.4,4515,4560.85,109.3
2/28/2006,4585,4620,4505,4562.45,291.5
2/27/2006,4545,4581.8,4535.05,4575.65,177.4
2/24/2006,4460,4547,4435,4536.55,198.4
2/23/2006,4479,4500,4377,4394.9,109.5
2/22/2006,4475,4494.8,4436.25,4455.1,63.3
2/21/2006,4490,4499,4460,4470.2,41.6
2/20/2006,4480.25,4480.25,4411,4470,85.1
2/17/2006,4569,4569,4463,4472.3,73.5
2/16/2006,4543,4573.65,4512,4552.3,53.3
2/15/2006,4565,4567,4502.6,4527.15,55.2
2/14/2006,4629.9,4629.9,4541,4547.75,84.5
2/13/2006,4611,4630,4600,4608.3,99.3
2/10/2006,4570,4608,4561,4600.5,108.4
2/8/2006,4535,4560,4520,4549.9,86.7
2/7/2006,4541,4578.5,4485.1,4565.4,145.9
2/6/2006,4375.1,4507,4355,4488.5,217.2
2/3/2006,4450,4472.9,4400,4411.9,174.1
2/2/2006,4530,4565,4464,4473.3,174.1
2/1/2006,4640,4660,4500,4516.15,230.1
1/31/2006,4561,4648,4550,4638.95,182.4
1/30/2006,4677,4688,4567,4603.45,133.5
1/27/2006,4560,4687,4555.1,4680.15,230.8
1/25/2006,4530,4565,4471,4494.95,142.2
1/24/2006,4545,4565,4501,4512.15,111.4
1/23/2006,4526.1,4553,4503,4522.05,120.4
1/20/2006,4538,4573,4521,4547,115.7
1/19/2006,4555,4590,4490,4525.05,97.2
1/18/2006,4480,4494,4404,4453.15,152.1
1/17/2006,4600,4618.5,4506.1,4516.35,83.7
1/16/2006,4620,4620,4555,4574.2,93.2
1/13/2006,4665,4691,4622,4629.7,127.7
1/12/2006,4586,4672,4586,4661.1,118.1
1/10/2006,4688,4740,4632,4650.9,244.8
1/9/2006,4799.9,4840,4692,4703.2,162.5
1/6/2006,4764.4,4790,4683.05,4748.45,227.2
1/5/2006,4691,4777.95,4673.1,4756.3,302.8
1/4/2006,4628,4704,4628,4689.95,264.9
1/3/2006,4584,4624.9,4578.1,4616.35,99.6
1/2/2006,4583,4610,4560,4577.1,98.3
12/30/2005,4485,4585,4465,4567.2,121.4
12/29/2005,4479,4497,4438.55,4441.55,96.1
12/28/2005,4442,4512,4421,4460.8,137.9
12/27/2005,4310,4464.3,4300.1,4451.25,139
12/26/2005,4452.5,4465,4325.1,4331,108.3
12/23/2005,4564,4576,4462,4477.35,121.5
12/22/2005,4549,4580,4505.55,4545.85,140.2
12/21/2005,4562,4634,4525,4545.3,155.2
12/20/2005,4650,4650,4562.5,4611.3,255.1
12/19/2005,4572,4650,4531,4629,207.4
12/16/2005,4430,4574,4390.1,4558.95,327.7
12/15/2005,4501,4570,4402,4433.4,158.7
12/14/2005,4470,4560,4465,4546.15,278.4
12/13/2005,4390,4460,4382,4455,180.6
12/12/2005,4380,4411,4355,4395.05,138.7
12/9/2005,4280,4349.95,4280,4345.7,103.9
12/8/2005,4270,4300,4245,4280,61.1
12/7/2005,4285,4295.1,4242,4290.7,86
12/6/2005,4272.9,4297,4234,4252.85,102.3
12/5/2005,4446,4446,4282,4288,75
12/2/2005,4409,4433.95,4366.5,4376.4,131.6
12/1/2005,4300,4375,4271,4366.65,98.3
11/30/2005,4398,4429.95,4290,4299.65,115.4
11/29/2005,4401,4415,4356.1,4369.35,92.9
11/28/2005,4410,4448,4383.1,4427.25,112.6
11/26/2005,4399,4414.7,4385,4396.55,61.6
11/25/2005,4365,4396,4336,4387.05,131.2
11/24/2005,4300,4320,4255.05,4318.35,130.9
11/23/2005,4214,4280,4186,4267,131.5
11/22/2005,4235,4297,4180,4195.4,159.8
11/21/2005,4336.05,4350,4251.1,4262.9,80.1
11/18/2005,4412,4435,4350,4361.15,108.3
11/17/2005,4344,4414,4307.1,4399.15,241.1
11/16/2005,4285,4344,4280,4337.25,140.2
11/14/2005,4200,4284,4185.25,4265.8,196.5
11/11/2005,4128,4188,4111,4181.3,120.9
11/10/2005,4122,4139.25,4085,4099.5,94.7
11/9/2005,4097,4150,4070,4111.9,133
11/8/2005,4075,4110,4068,4080.35,111
11/7/2005,4017.8,4078,3983,4049.75,65.6
11/2/2005,4000,4039,3955,4022.55,87.5
11/1/2005,4010,4050,4000,4017.45,25.4
10/31/2005,3911,4009,3900,4000.2,97.3
10/28/2005,3940,3950,3860,3881.5,109.6
10/27/2005,4110,4122,3940.15,3944.2,95
10/26/2005,4110,4142,4091,4119.55,80
10/25/2005,4082,4146.3,4030,4116.3,222.6
10/24/2005,4170,4175,4044,4062.05,198.8
10/21/2005,4130,4167.9,4032.1,4156.8,157.9
10/20/2005,4238.85,4274,4038,4088.45,147.5
10/19/2005,4115,4218.9,4115,4157.05,99.9
10/18/2005,4295,4345,4191,4231.15,75.2
10/17/2005,4289,4322,4226.1,4289.65,124.2
10/14/2005,4402,4402,4281,4291.95,159.4
10/13/2005,4490.05,4531,4387,4411.15,143.2
10/11/2005,4391,4505,4318,4498.8,234.4
10/10/2005,4450,4470,4375.1,4391.2,103.2
10/7/2005,4470,4500,4355,4419.3,222.4
10/6/2005,4575,4581,4473,4481.75,128.9
10/5/2005,4700,4700,4605.8,4619.05,126.8
10/4/2005,4630.05,4702,4630.05,4696.4,117.2
10/3/2005,4649.95,4649.95,4611,4633.85,107.6
9/30/2005,4593,4615,4500.1,4592.8,108.3
9/29/2005,4619.9,4619.9,4552,4600.05,135.4
9/28/2005,4565,4610,4525,4598.2,87.7
9/27/2005,4475,4569,4470,4536.5,69.1
9/26/2005,4475,4496,4401,4491.9,48.8
9/23/2005,4460,4500,4288,4367.85,90.5
9/22/2005,4538,4560,4390.5,4412.6,118.3
9/21/2005,4530.2,4624,4465,4555.65,251.2
9/20/2005,4510,4584,4465,4566.7,112.2
9/19/2005,4450,4520.1,4441.3,4513,101.8
9/16/2005,4416,4444.9,4390,4438.6,66.2
9/15/2005,4380,4430,4380,4422.45,64.9
9/14/2005,4380,4456.8,4345,4392.35,154.6
9/13/2005,4354.3,4404,4325.25,4389.3,148.2
9/12/2005,4330,4358,4315,4350.2,140.5
9/9/2005,4229,4325,4200,4309.2,153.8
9/8/2005,4179,4234,4175.1,4224.3,62.4
9/6/2005,4139,4176,4135,4170.6,80.4
9/5/2005,4118,4153.9,4114,4128.6,80.1
9/2/2005,4082,4121,4050,4107.15,94.1
9/1/2005,4078,4118.4,4065,4073.95,58.3
8/31/2005,4037,4077,4026,4069.8,70.2
8/30/2005,4000,4064,3995.2,4038.9,66.5
8/29/2005,4015,4015,3905.25,3982.8,47.5
8/26/2005,4061,4076,4012,4043.55,67.4
8/25/2005,4015,4031,3984,4038.05,95.9
8/24/2005,4040,4040,3940,4004.05,183.2
8/23/2005,4118,4120,4025.25,4040.7,67.5
8/22/2005,4192,4200.05,4092,4110.55,61.1
8/19/2005,4219,4227,4181.05,4187.55,33.4
8/18/2005,4250,4280.05,4198,4214.95,81.4
8/17/2005,4201,4260,4190,4251.75,94
8/16/2005,4275,4282,4215,4224.4,71.8
8/12/2005,4285,4310.2,4260,4275.5,179.3
8/11/2005,4250,4320,4213,4294.55,299.1
8/10/2005,4130,4245,4130,4232.85,128.8
8/9/2005,4130,4179,4075,4110.8,148.1
8/8/2005,4300,4300,4118.4,4131.1,115.8
